comments,sub_title,downs,isexpert,user_name,quality_score,created_at,digg,recommend,title,type,url,sourcetype,id,tag,category,strategy,views,desc,nickname,category_id,strategy_id,summary,shown_offset,shown_time,user_url,avatar
0,,0,0,lll_90,0,07月06日,0,false,循环与分支&mdash;&mdash;python,blog,https://blog.csdn.net/lll_90/article/details/94874513,0,94874513,,,其它,7825,程序设计中，最能发挥计算机特长的结构：循环结构需要重复进行某种运算，并且运算对象有规律变化的情况，使用循环结构python中不支持直到型循环结构...,lll_90,none,u_c_null,程序设计中，最能发挥计算机特长的结构：循环结构需要重复进行某种运算，并且运算对象有规律变化的情况，使用循环结构python中不支持直到型循环结构...,1573107043,1573107043,https://blog.csdn.net/lll_90,https://profile.csdnimg.cn/1/4/E/1_lll_90
0,,0,0,tiantao2012,0,07月06日,0,false,zircon的两种调度理解,blog,https://blog.csdn.net/tiantao2012/article/details/94874441,0,94874441,,,其它,7840,zircon实现两种调度机制，一种就是fair其实现在fair_scheduler.cpp中，一种是基于时间片的其实现在sched.cpp中，调度器的入口都在sche_reschedule()这个函数中。例如fair的实现如下：voidsched_reschedule(){FairScheduler::Reschedule();}fair的实现是一个cpp的类。另一...,tiantao2012,none,u_c_null,zircon实现两种调度机制，一种就是fair其实现在fair_scheduler.cpp中，一种是基于时间片的其实现在sched.cpp中，调度器的入口都在sche_reschedule()这个函数中。例如fair的实现如下：voidsched_reschedule(){FairScheduler::Reschedule();}fair的实现是一个cpp的类。另一...,1573107043,1573107043,https://blog.csdn.net/tiantao2012,https://profile.csdnimg.cn/E/5/8/1_tiantao2012
0,,0,0,qq_34291570,0,07月06日,0,false,Timer定时器用法详解,blog,https://blog.csdn.net/qq_34291570/article/details/94874074,0,94874074,,,其它,7961,"先看API和结论：/**timer总结：Timertimer=newTimer();//其中会调用this(""Timer-""+serialNumber());,即它以Timer+序列号为该定时器的名字Timertimer=newTimer(Stringname);//以name作为该定时器的名字Timertime...",Japathy,none,u_c_null,"先看API和结论：/**timer总结：Timertimer=newTimer();//其中会调用this(&quot;Timer-&quot;+serialNumber());,即它以Timer+序列号为该定时器的名字Timertimer=newTimer(Stringname);//以name作为该定时器的名字Timertime...",1573107043,1573107043,https://blog.csdn.net/qq_34291570,https://profile.csdnimg.cn/1/C/F/1_qq_34291570
1,,0,0,qq_25605637,0,07月06日,3,false,北京车和家java开发工程师面试题总结,blog,https://blog.csdn.net/qq_25605637/article/details/94873604,0,94873604,,,其它,7937,"题目描述：笔试题:CSV文件处理给定一个CSV文件，其内容的展现规则如下：-每一行数据包含多个字段，字段间以[,]分割。-如果字段值不含有[,]和[""]，直接解析输出。-如果字段值内部含有逗号[,]，在在字段值两边加上双引号[""]将字段值括起来。-如果字段值内部含有双引号[""]，则字段值两边加上双引号[""]括起来，同时，将字段值...",_天道酬勤_不忘初心,none,u_c_null,"题目描述：笔试题:CSV文件处理给定一个CSV文件，其内容的展现规则如下：-每一行数据包含多个字段，字段间以[,]分割。-如果字段值不含有[,]和[&quot;]，直接解析输出。-如果字段值内部含有逗号[,]，在在字段值两边加上双引号[&quot;]将字段值括起来。-如果字段值内部含有双引号[&quot;]，则字段值两边加上双引号[&quot;]括起来，同时，将字段值...",1573107043,1573107043,https://blog.csdn.net/qq_25605637,https://profile.csdnimg.cn/6/8/E/1_qq_25605637
0,,0,0,AMimiDou_212,0,07月06日,2,false,Golang 之区分类型别名与类型定义,blog,https://blog.csdn.net/AMimiDou_212/article/details/94873163,0,94873163,,,其它,7998,Golang之区分类型别名（TypeAlias）与类型定义（Typedefine）一、类型别名（TypeAlias）、类型定义是什么？二、区分类型别名与类型定义类型定义类型别名类型定义区分类型别名、类型定义非本地类型不能定义方法一、类型别名（TypeAlias）、类型定义是什么？类型别名是Go1.9版本添加的新功能。主要应用于代码升级、工程重构、迁移中类型...,学习是一种能力,none,u_c_null,Golang之区分类型别名（TypeAlias）与类型定义（Typedefine）一、类型别名（TypeAlias）、类型定义是什么？二、区分类型别名与类型定义类型定义类型别名类型定义区分类型别名、类型定义非本地类型不能定义方法一、类型别名（TypeAlias）、类型定义是什么？类型别名是Go1.9版本添加的新功能。主要应用于代码升级、工程重构、迁移中类型...,1573107043,1573107043,https://blog.csdn.net/AMimiDou_212,https://profile.csdnimg.cn/A/A/0/1_amimidou_212
0,,0,0,EngineerHe,0,07月06日,3,false,Leetcode344--翻转字符串,blog,https://blog.csdn.net/EngineerHe/article/details/94873086,0,94873086,,,其它,7778,Leetcode344：翻转字符串编程语言：python文章目录Leetcode344--翻转字符串题目描述解题思路Leetcode344–翻转字符串Leetcode344：翻转字符串编程语言：python题目描述原题链接：https://leetcode-cn.com/problems/reverse-string/（中文）     https://leetcode.com/...,黑暗主宰,none,u_c_null,Leetcode344：翻转字符串编程语言：python文章目录Leetcode344--翻转字符串题目描述解题思路Leetcode344&ndash;翻转字符串Leetcode344：翻转字符串编程语言：python题目描述原题链接：https://leetcode-cn.com/problems/reverse-string/（中文）&emsp;&emsp;&emsp;&emsp;&emsp;https://leetcode.com/...,1573107043,1573107043,https://blog.csdn.net/EngineerHe,https://profile.csdnimg.cn/B/7/B/1_engineerhe
0,,0,0,kMD8d5R,0,07月23日,1,false,来尝个鲜，Python3.8几大新功能体验，冲鸭！,blog,https://blog.csdn.net/kMD8d5R/article/details/97066890,0,97066890,,,其它,8250,作者|小刘来源|菜鸟学Python继3.7版本之后Python再次发布了新版本，虽然新版本带来了不少调整，但是其中很大一部分都是对代码底层设计的修改，又或是typ...,R语言中文社区,none,u_c_null,作者|小刘来源|菜鸟学Python继3.7版本之后Python再次发布了新版本，虽然新版本带来了不少调整，但是其中很大一部分都是对代码底层设计的修改，又或是typ...,1573107045,1573107045,https://blog.csdn.net/kMD8d5R,https://profile.csdnimg.cn/1/E/3/1_kmd8d5r
4,,0,0,csdnnews,0,07月23日,18,false,咱们从头到尾说一次 Java 垃圾回收,blog,https://blog.csdn.net/csdnnews/article/details/97065881,0,97065881,,,其它,10133,作者|率鸽责编|胡雪蕊之前上学的时候有这个一个梗，说在食堂里吃饭，吃完把餐盘端走清理的，是C++程序员，吃完直接就走的，是Java程序员。,CSDN资讯,none,u_c_null,作者|率鸽责编|胡雪蕊之前上学的时候有这个一个梗，说在食堂里吃饭，吃完把餐盘端走清理的，是C++程序员，吃完直接就走的，是Java程序员。,1573107045,1573107045,https://blog.csdn.net/csdnnews,https://profile.csdnimg.cn/C/3/E/1_csdnnews
0,,0,0,sergiojune,0,07月22日,1,false,如何让你写的爬虫速度像坐火箭一样快【并发请求】,blog,https://blog.csdn.net/sergiojune/article/details/96933619,0,96933619,,,其它,7986,话不多说，我们正式开始。在提升爬虫的速度这方面，最基础、最有效、最直接的操作是什么呢？没错，就是并发请求，如果你的爬虫整个逻辑是顺序执行的，请求的时候永远不会并发，那么你...,sergiojune,none,u_c_null,话不多说，我们正式开始。在提升爬虫的速度这方面，最基础、最有效、最直接的操作是什么呢？没错，就是并发请求，如果你的爬虫整个逻辑是顺序执行的，请求的时候永远不会并发，那么你...,1573107045,1573107045,https://blog.csdn.net/sergiojune,https://profile.csdnimg.cn/C/0/7/1_sergiojune
0,,0,0,houjiyu243042162,0,07月06日,0,false,【全栈之路】JAVA基础课程十_JAVA虚拟机（20190706v1.1）,blog,https://blog.csdn.net/houjiyu243042162/article/details/94874926,0,94874926,,,其它,7971,欢迎进入JAVA基础课程博客地址：https://segmentfault.com/a/1190000019684527本系列文章将主要针对JAVA一些基础知识点进行讲解，为平时归纳所总结，不管是刚接触JAVA开发菜鸟还是业界资深人士，都希望对广大同行带来一些帮助。若有问题请及时留言或加QQ：243042162。寄语：生活之中会有很多机遇，也许你自认为错失了一次最美的机遇，但不知不觉中新...,归雀楼,none,u_c_null,欢迎进入JAVA基础课程博客地址：https://segmentfault.com/a/1190000019684527本系列文章将主要针对JAVA一些基础知识点进行讲解，为平时归纳所总结，不管是刚接触JAVA开发菜鸟还是业界资深人士，都希望对广大同行带来一些帮助。若有问题请及时留言或加QQ：243042162。寄语：生活之中会有很多机遇，也许你自认为错失了一次最美的机遇，但不知不觉中新...,1573107045,1573107045,https://blog.csdn.net/houjiyu243042162,https://profile.csdnimg.cn/A/0/9/1_houjiyu243042162
0,,0,0,lll_90,0,07月06日,0,false,循环与分支&mdash;&mdash;python,blog,https://blog.csdn.net/lll_90/article/details/94874513,0,94874513,,,其它,7825,程序设计中，最能发挥计算机特长的结构：循环结构需要重复进行某种运算，并且运算对象有规律变化的情况，使用循环结构python中不支持直到型循环结构...,lll_90,none,u_c_null,程序设计中，最能发挥计算机特长的结构：循环结构需要重复进行某种运算，并且运算对象有规律变化的情况，使用循环结构python中不支持直到型循环结构...,1573107045,1573107045,https://blog.csdn.net/lll_90,https://profile.csdnimg.cn/1/4/E/1_lll_90
0,,0,0,tiantao2012,0,07月06日,0,false,zircon的两种调度理解,blog,https://blog.csdn.net/tiantao2012/article/details/94874441,0,94874441,,,其它,7840,zircon实现两种调度机制，一种就是fair其实现在fair_scheduler.cpp中，一种是基于时间片的其实现在sched.cpp中，调度器的入口都在sche_reschedule()这个函数中。例如fair的实现如下：voidsched_reschedule(){FairScheduler::Reschedule();}fair的实现是一个cpp的类。另一...,tiantao2012,none,u_c_null,zircon实现两种调度机制，一种就是fair其实现在fair_scheduler.cpp中，一种是基于时间片的其实现在sched.cpp中，调度器的入口都在sche_reschedule()这个函数中。例如fair的实现如下：voidsched_reschedule(){FairScheduler::Reschedule();}fair的实现是一个cpp的类。另一...,1573107045,1573107045,https://blog.csdn.net/tiantao2012,https://profile.csdnimg.cn/E/5/8/1_tiantao2012
0,,0,0,qq_34291570,0,07月06日,0,false,Timer定时器用法详解,blog,https://blog.csdn.net/qq_34291570/article/details/94874074,0,94874074,,,其它,7961,"先看API和结论：/**timer总结：Timertimer=newTimer();//其中会调用this(""Timer-""+serialNumber());,即它以Timer+序列号为该定时器的名字Timertimer=newTimer(Stringname);//以name作为该定时器的名字Timertime...",Japathy,none,u_c_null,"先看API和结论：/**timer总结：Timertimer=newTimer();//其中会调用this(&quot;Timer-&quot;+serialNumber());,即它以Timer+序列号为该定时器的名字Timertimer=newTimer(Stringname);//以name作为该定时器的名字Timertime...",1573107045,1573107045,https://blog.csdn.net/qq_34291570,https://profile.csdnimg.cn/1/C/F/1_qq_34291570
1,,0,0,qq_25605637,0,07月06日,3,false,北京车和家java开发工程师面试题总结,blog,https://blog.csdn.net/qq_25605637/article/details/94873604,0,94873604,,,其它,7937,"题目描述：笔试题:CSV文件处理给定一个CSV文件，其内容的展现规则如下：-每一行数据包含多个字段，字段间以[,]分割。-如果字段值不含有[,]和[""]，直接解析输出。-如果字段值内部含有逗号[,]，在在字段值两边加上双引号[""]将字段值括起来。-如果字段值内部含有双引号[""]，则字段值两边加上双引号[""]括起来，同时，将字段值...",_天道酬勤_不忘初心,none,u_c_null,"题目描述：笔试题:CSV文件处理给定一个CSV文件，其内容的展现规则如下：-每一行数据包含多个字段，字段间以[,]分割。-如果字段值不含有[,]和[&quot;]，直接解析输出。-如果字段值内部含有逗号[,]，在在字段值两边加上双引号[&quot;]将字段值括起来。-如果字段值内部含有双引号[&quot;]，则字段值两边加上双引号[&quot;]括起来，同时，将字段值...",1573107045,1573107045,https://blog.csdn.net/qq_25605637,https://profile.csdnimg.cn/6/8/E/1_qq_25605637
0,,0,0,AMimiDou_212,0,07月06日,2,false,Golang 之区分类型别名与类型定义,blog,https://blog.csdn.net/AMimiDou_212/article/details/94873163,0,94873163,,,其它,7998,Golang之区分类型别名（TypeAlias）与类型定义（Typedefine）一、类型别名（TypeAlias）、类型定义是什么？二、区分类型别名与类型定义类型定义类型别名类型定义区分类型别名、类型定义非本地类型不能定义方法一、类型别名（TypeAlias）、类型定义是什么？类型别名是Go1.9版本添加的新功能。主要应用于代码升级、工程重构、迁移中类型...,学习是一种能力,none,u_c_null,Golang之区分类型别名（TypeAlias）与类型定义（Typedefine）一、类型别名（TypeAlias）、类型定义是什么？二、区分类型别名与类型定义类型定义类型别名类型定义区分类型别名、类型定义非本地类型不能定义方法一、类型别名（TypeAlias）、类型定义是什么？类型别名是Go1.9版本添加的新功能。主要应用于代码升级、工程重构、迁移中类型...,1573107045,1573107045,https://blog.csdn.net/AMimiDou_212,https://profile.csdnimg.cn/A/A/0/1_amimidou_212
0,,0,0,EngineerHe,0,07月06日,3,false,Leetcode344--翻转字符串,blog,https://blog.csdn.net/EngineerHe/article/details/94873086,0,94873086,,,其它,7778,Leetcode344：翻转字符串编程语言：python文章目录Leetcode344--翻转字符串题目描述解题思路Leetcode344–翻转字符串Leetcode344：翻转字符串编程语言：python题目描述原题链接：https://leetcode-cn.com/problems/reverse-string/（中文）     https://leetcode.com/...,黑暗主宰,none,u_c_null,Leetcode344：翻转字符串编程语言：python文章目录Leetcode344--翻转字符串题目描述解题思路Leetcode344&ndash;翻转字符串Leetcode344：翻转字符串编程语言：python题目描述原题链接：https://leetcode-cn.com/problems/reverse-string/（中文）&emsp;&emsp;&emsp;&emsp;&emsp;https://leetcode.com/...,1573107045,1573107045,https://blog.csdn.net/EngineerHe,https://profile.csdnimg.cn/B/7/B/1_engineerhe
0,,0,0,u013771019,0,1天前,0,false,docker创建镜像，常见报错,blog,https://blog.csdn.net/u013771019/article/details/102915839,0,102915839,,,其它,512,1.Error:Cannotfindavalidbaseurlforrepo:base参考：https://www.jianshu.com/p/8c3f0004e06ahttps://blog.csdn.net/liu251890347/article/details/41281263但是要把Fromcentos注释掉，否则相当于新起了一个环境，前面不在起作用...,ustbxyls,none,u_c_null,1.Error:Cannotfindavalidbaseurlforrepo:base参考：https://www.jianshu.com/p/8c3f0004e06ahttps://blog.csdn.net/liu251890347/article/details/41281263但是要把Fromcentos注释掉，否则相当于新起了一个环境，前面不在起作用...,1573107046,1573107046,https://blog.csdn.net/u013771019,https://profile.csdnimg.cn/0/7/7/1_u013771019
0,,0,0,lxpqxl,0,1天前,10,false,Linux常用的重要目录,blog,https://blog.csdn.net/lxpqxl/article/details/102920517,0,102920517,,,其它,251,"etc:全局配置文件存放目录。系统和程序一般都可以通过修改相应的配置文件来进行配置。mnt：临时挂载储存设备的挂载点mnt/media（mnt/cdrom）：系统默认光盘默认挂载点，通常光盘挂载于mnt/cdrom下tmp:一般用户或正在执行的程序临时存放文件的目录即临时文件,任何人都可以访问...",lxpqxl,none,u_c_null,"etc:全局配置文件存放目录。系统和程序一般都可以通过修改相应的配置文件来进行配置。mnt：临时挂载储存设备的挂载点mnt/media（mnt/cdrom）：系统默认光盘默认挂载点，通常光盘挂载于mnt/cdrom下tmp:一般用户或正在执行的程序临时存放文件的目录即临时文件,任何人都可以访问...",1573107046,1573107046,https://blog.csdn.net/lxpqxl,https://profile.csdnimg.cn/F/9/2/1_lxpqxl
6,,0,0,shihengzhen101,0,20小时前,3,false,linux环境下常用的打包、压缩、解压命令（tar、gzip、bzip2、zip）,blog,https://blog.csdn.net/shihengzhen101/article/details/102938754,0,102938754,,,其它,85,经常使用电脑的人常常会接触到压缩文件，不管是软件、数据还是资料，下载之后通常就是一个压缩包，在Windows平台上如果安装了WinRAR或者360压缩，不管是什么格式的压缩文件，一般点击压缩文件右键选择解压选项即可，非常地方便。正因为长时间在Windows平台上方便的解压文件，导致我对打包、压缩的概念理解错误，结果在linux操作压缩文件时有很多疑问，今天终于明白了一点，专门总结一下，同时列举常用的压缩、解压命令，方便日后查找使用...,AlbertS,none,u_c_null,经常使用电脑的人常常会接触到压缩文件，不管是软件、数据还是资料，下载之后通常就是一个压缩包，在Windows平台上如果安装了WinRAR或者360压缩，不管是什么格式的压缩文件，一般点击压缩文件右键选择解压选项即可，非常地方便。正因为长时间在Windows平台上方便的解压文件，导致我对打包、压缩的概念理解错误，结果在linux操作压缩文件时有很多疑问，今天终于明白了一点，专门总结一下，同时列举常用的压缩、解压命令，方便日后查找使用...,1573107046,1573107046,https://blog.csdn.net/shihengzhen101,https://profile.csdnimg.cn/0/C/3/1_shihengzhen101
0,,0,0,r1141207831,0,17小时前,3,false,Ubuntu16.04 双击启动sh程序以及开机自启sh程序(以启动基于ROS的rviz程序为例),blog,https://blog.csdn.net/r1141207831/article/details/102941613,0,102941613,,,其它,39,申明：由于项目需要，特地查找双击启动程序以及开机自启功能，但由于使用第三方库结果都以失败告终，在自己摸索之后，终于实现了想要的功能，以下是本人亲自走过的流程，现在分享出来一起学习与交流！程序运行所需环境：运行系统：Ubuntu16.04运行环境：ROSKinetic程序语言：Ubuntu1604自带的Python2.7以及sh脚本文件双击启动程序一、在桌面上新建一个Aut...,华青水上,none,u_c_null,申明：由于项目需要，特地查找双击启动程序以及开机自启功能，但由于使用第三方库结果都以失败告终，在自己摸索之后，终于实现了想要的功能，以下是本人亲自走过的流程，现在分享出来一起学习与交流！程序运行所需环境：运行系统：Ubuntu16.04运行环境：ROSKinetic程序语言：Ubuntu1604自带的Python2.7以及sh脚本文件双击启动程序一、在桌面上新建一个Aut...,1573107046,1573107046,https://blog.csdn.net/r1141207831,https://profile.csdnimg.cn/7/F/0/1_r1141207831
0,,0,0,qq_31122833,0,2天前,2,false,Linux之CentOS7开启MySQL8主从备份、每日定时全量备份,blog,https://blog.csdn.net/qq_31122833/article/details/102910054,0,102910054,,,其它,106,备注1：解决连接MySQL数据库很慢的问题vim/etc/my.cnf添加内容：skip-name-resolve，重启数据库。备注2：(密码带!或其他特殊符合，前面加\，例如123!321--&gt;123\!321)1、主从备份主数据库：vim/etc/my.cnf[mysqld]下添加内容：server-id=1log-bin=mysql-binre...,小达哥的垃圾桶,none,u_c_null,备注1：解决连接MySQL数据库很慢的问题vim/etc/my.cnf添加内容：skip-name-resolve，重启数据库。备注2：(密码带!或其他特殊符合，前面加\，例如123!321--&amp;gt;123\!321)1、主从备份主数据库：vim/etc/my.cnf[mysqld]下添加内容：server-id=1log-bin=mysql-binre...,1573107046,1573107046,https://blog.csdn.net/qq_31122833,https://profile.csdnimg.cn/1/E/1/1_qq_31122833
1,,0,0,qq_44821149,0,1天前,2,false,我的Linux笔记（二）,blog,https://blog.csdn.net/qq_44821149/article/details/102927008,0,102927008,,,其它,33,31.快捷键ctl+d：退出Ctrl+c：中断命令tabtab补全命令或文件32.adb工具控制安卓33.dpkg-l显示所以包34.你需要学习求学习各种操作命令，比如：文件处理命令：file、mkdir、grep、dd、find、mv、ls、diff、cat、ln系统管理相关命令：df、top、free、quota、at、lp、adduser、g...,ylibba,none,u_c_null,31.快捷键ctl+d：退出Ctrl+c：中断命令tabtab补全命令或文件32.adb工具控制安卓33.dpkg-l显示所以包34.你需要学习求学习各种操作命令，比如：文件处理命令：file、mkdir、grep、dd、find、mv、ls、diff、cat、ln系统管理相关命令：df、top、free、quota、at、lp、adduser、g...,1573107046,1573107046,https://blog.csdn.net/qq_44821149,https://profile.csdnimg.cn/C/D/0/1_qq_44821149
1,,0,0,qq_42761527,0,1天前,2,false,Linux之间传送文件，Linux-windows之间传送文件的几种方式,blog,https://blog.csdn.net/qq_42761527/article/details/102912847,0,102912847,,,其它,31,目录一.使用lrzsz工具（适合传送单个文件，不能传送文件夹）二.使用scp命令（可以传送文件夹，但是要开启ssh服务）三.使用smb工具传输文件或文件夹一.使用lrzsz工具（适合传送单个文件，不能传送文件夹）检查有没有lrzsz工具[root@localhost~]#rpm-qlrzszlrzsz-0.12.20-36.el7.x86_64[root@loc...,Mr.aaa,none,u_c_null,目录一.使用lrzsz工具（适合传送单个文件，不能传送文件夹）二.使用scp命令（可以传送文件夹，但是要开启ssh服务）三.使用smb工具传输文件或文件夹一.使用lrzsz工具（适合传送单个文件，不能传送文件夹）检查有没有lrzsz工具[root@localhost~]#rpm-qlrzszlrzsz-0.12.20-36.el7.x86_64[root@loc...,1573107046,1573107046,https://blog.csdn.net/qq_42761527,https://profile.csdnimg.cn/F/B/2/1_qq_42761527
3,,0,0,qq_40036754,0,10月25日,27,false,nginx学习，看这一篇就够了：下载、安装。使用：正向代理、反向代理、负载均衡。常用命令和配置文件,blog,https://blog.csdn.net/qq_40036754/article/details/102463099,0,102463099,,,其它,1111,文章目录前言一、nginx简介1.什么是nginx和可以做什么事情2.Nginx作为web服务器3.正向代理4.反向代理5.动静分离6.动静分离二、Nginx的安装三、Nginx的常用命令和配置文件四、Nginx配置实例1反向代理五、Nginx配置实例2负载均衡六、Nginx配置实例3动静分离七、Nginx的高可用集群前言一、nginx简介...,冯insist,none,u_c_null,文章目录前言一、nginx简介1.什么是nginx和可以做什么事情2.Nginx作为web服务器3.正向代理4.反向代理5.动静分离6.动静分离二、Nginx的安装三、Nginx的常用命令和配置文件四、Nginx配置实例1反向代理五、Nginx配置实例2负载均衡六、Nginx配置实例3动静分离七、Nginx的高可用集群前言一、nginx简介...,1573107046,1573107046,https://blog.csdn.net/qq_40036754,https://profile.csdnimg.cn/C/4/8/1_qq_40036754
14,,0,0,Dakshesh,0,10月16日,64,false,linux：最常见的linux命令（centOS 7.6）,blog,https://blog.csdn.net/Dakshesh/article/details/102588364,0,102588364,,,其它,5402,最常见，最频繁使用的20个基础命令如下：皮一下，这都是干货偶，大佬轻喷一、linux关机命令：1.shutdown命令安全地将系统关机（推荐）参数说明:[-r]重启计算器。[-h]关机后关闭电源〔halt〕。[-c]cancelcurrentprocess取消目前正在执行的关机程序。[-time]设定关机〔shutdown〕前的时间。shutdown-hnow...,想要生活就要努力活着,none,u_c_null,最常见，最频繁使用的20个基础命令如下：皮一下，这都是干货偶，大佬轻喷一、linux关机命令：1.shutdown命令安全地将系统关机（推荐）参数说明:[-r]重启计算器。[-h]关机后关闭电源〔halt〕。[-c]cancelcurrentprocess取消目前正在执行的关机程序。[-time]设定关机〔shutdown〕前的时间。shutdown-hnow...,1573107046,1573107046,https://blog.csdn.net/Dakshesh,https://profile.csdnimg.cn/C/6/1/1_dakshesh
0,,0,0,qq_38738510,0,23小时前,2,false,CentOS7的常用指令,blog,https://blog.csdn.net/qq_38738510/article/details/102859992,0,102859992,,,其它,25,1.目录操作命令解释示例pwd显示工作路径cd家目录cd…返回上一级cd-返回上次所在目录ls查看目录中的文件ls-a显示隐藏文件ls-l（ll）显示详细信息ls-t查看数据信息按照时间排序ls-r查看数据信息反向排序mkdir创建‘dir1’目录mkdir...,simon-_-,none,u_c_null,1.目录操作命令解释示例pwd显示工作路径cd家目录cd&hellip;返回上一级cd-返回上次所在目录ls查看目录中的文件ls-a显示隐藏文件ls-l（ll）显示详细信息ls-t查看数据信息按照时间排序ls-r查看数据信息反向排序mkdir创建&lsquo;dir1&rsquo;目录mkdir...,1573107046,1573107046,https://blog.csdn.net/qq_38738510,https://profile.csdnimg.cn/4/D/3/1_qq_38738510
0,,0,0,C20190102,0,1天前,6,false,浅谈WQS二分、带权二分、凸优化与一类斜率优化DP,blog,https://blog.csdn.net/C20190102/article/details/102911433,0,102911433,,,其它,42,"幕天题意一个简单的转化二维DP朴素斜率优化带权二分我们先看一道简单题题意分析代码进入正题题目回顾分析加权权与段数的关系单调性两个问题DP朴素DP斜率优化就题论题的分析方法一个普适的结论代码后记除最后一张普适公式外，文中所有图像和公式均为原创，转载请附出处谢谢！！！题意[BZOJ4518]Sdoi2016征途求nnn个数a1,a2,⋯ ,ana_1,a_2,\cdots,a_na1​,...",.Iktsuarpok.,none,u_c_null,"幕天题意一个简单的转化二维DP朴素斜率优化带权二分我们先看一道简单题题意分析代码进入正题题目回顾分析加权权与段数的关系单调性两个问题DP朴素DP斜率优化就题论题的分析方法一个普适的结论代码后记除最后一张普适公式外，文中所有图像和公式均为原创，转载请附出处谢谢！！！题意[BZOJ4518]Sdoi2016征途求nnn个数a1,a2,⋯&thinsp;,ana_1,a_2,\cdots,a_na1​,...",1573107048,1573107048,https://blog.csdn.net/C20190102,https://profile.csdnimg.cn/6/5/5/1_c20190102
1,,0,0,weixin_43107113,0,22小时前,3,false,jmeter组件之JSON Path Extractor（Jason路径提取器）,blog,https://blog.csdn.net/weixin_43107113/article/details/102936469,0,102936469,,,其它,23,有个小游戏礼包测试，开始游戏接口会返回当前场次所有礼包ID（一个Jason串），用户每次点击礼包，前端会随机调用打开礼包接口携带礼包ID为了自动化测试，则必须要解析开始游戏接口返回所有礼包ID，在打开礼包接口中引用此时可以使用JSONPathExtractor1、安装JsonPathExtractor插件，用JSONPathExtractorExample.jmx（在官网下...,跑跑在跑,none,u_c_null,有个小游戏礼包测试，开始游戏接口会返回当前场次所有礼包ID（一个Jason串），用户每次点击礼包，前端会随机调用打开礼包接口携带礼包ID为了自动化测试，则必须要解析开始游戏接口返回所有礼包ID，在打开礼包接口中引用此时可以使用JSONPathExtractor1、安装JsonPathExtractor插件，用JSONPathExtractorExample.jmx（在官网下...,1573107048,1573107048,https://blog.csdn.net/weixin_43107113,https://profile.csdnimg.cn/F/4/0/1_weixin_43107113
94,,0,0,m0_37907797,0,10月21日,1318,false,程序员必须掌握的核心算法有哪些？,blog,https://blog.csdn.net/m0_37907797/article/details/102661778,0,102661778,,,其它,57017,由于我之前一直强调数据结构以及算法学习的重要性，所以就有一些读者经常问我，数据结构与算法应该要学习到哪个程度呢？，说实话，这个问题我不知道要怎么回答你，主要取决于你想学习到哪些程度，不过针对这个问题，我稍微总结一下我学过的算法知识点，以及我觉得值得学习的算法。这些算法与数据结构的学习大多数是零散的，并没有一本把他们全部覆盖的书籍。下面是我觉得值得学习的一些算法以及数据结构，当然，我也会整理一些看过...,帅地,none,u_c_null,由于我之前一直强调数据结构以及算法学习的重要性，所以就有一些读者经常问我，数据结构与算法应该要学习到哪个程度呢？，说实话，这个问题我不知道要怎么回答你，主要取决于你想学习到哪些程度，不过针对这个问题，我稍微总结一下我学过的算法知识点，以及我觉得值得学习的算法。这些算法与数据结构的学习大多数是零散的，并没有一本把他们全部覆盖的书籍。下面是我觉得值得学习的一些算法以及数据结构，当然，我也会整理一些看过...,1573107048,1573107048,https://blog.csdn.net/m0_37907797,https://profile.csdnimg.cn/9/8/5/1_m0_37907797
233,,0,0,ZackSock,0,09月29日,1404,false,C语言实现推箱子游戏,blog,https://blog.csdn.net/ZackSock/article/details/101645494,0,101645494,,,其它,70353,很早就想过做点小游戏了，但是一直没有机会动手。今天闲来无事，动起手来。过程还是蛮顺利的，代码也不是非常难。今天给大家分享一下~一、介绍开发语言：C语言开发工具：Dev-C++5.11日期：2019年9月28日作者：ZackSock也不说太多多余的话了，先看一下效果图：游戏中的人物、箱子、墙壁、球都是字符构成的。通过wasd键移动，规则的话就是推箱子的规则，也就不多说了。二、代...,ZackSock,none,u_c_null,很早就想过做点小游戏了，但是一直没有机会动手。今天闲来无事，动起手来。过程还是蛮顺利的，代码也不是非常难。今天给大家分享一下~一、介绍开发语言：C语言开发工具：Dev-C++5.11日期：2019年9月28日作者：ZackSock也不说太多多余的话了，先看一下效果图：游戏中的人物、箱子、墙壁、球都是字符构成的。通过wasd键移动，规则的话就是推箱子的规则，也就不多说了。二、代...,1573107048,1573107048,https://blog.csdn.net/ZackSock,https://profile.csdnimg.cn/2/2/6/1_zacksock
